Entity,Code,Year,Life expectancy - Sex: female - Age: at birth - Variant: estimates,Life expectancy - Sex: male - Age: at birth - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,Continent
Italy,ITA,1983,78,71.4000015258789,56607516,
Italy,ITA,1984,78.80000305175781,72.19999694824219,56620236,
Italy,ITA,1985,78.80000305175781,72.30000305175781,56636468,
Italy,ITA,1986,79.0999984741211,72.5999984741211,56639056,
Italy,ITA,1987,79.5999984741211,73,56644528,
Italy,ITA,1988,79.69999694824219,73.19999694824219,56670880,
Italy,ITA,1989,80.19999694824219,73.5999984741211,56711524,
Italy,ITA,1990,80.30000305175781,73.5999984741211,56756560,
Italy,ITA,1991,80.30000305175781,73.5999984741211,56794488,
Italy,ITA,1992,80.69999694824219,74,56833184,
Italy,ITA,1993,80.80000305175781,74.4000015258789,56869456,
Italy,ITA,1994,81.0999984741211,74.5999984741211,56883820,
Italy,ITA,1995,81.30000305175781,74.80000305175781,56885124,
Italy,ITA,1996,81.5,75.19999694824219,56898972,
Italy,ITA,1997,81.80000305175781,75.5,56925808,
Italy,ITA,1998,81.80000305175781,75.5999984741211,56938736,
Italy,ITA,1999,82.19999694824219,76.0999984741211,56945064,
Italy,ITA,2000,82.5,76.5,56966400,
Italy,ITA,2001,82.80000305175781,76.80000305175781,56994992,
Italy,ITA,2002,83,77.0999984741211,57107576,
Italy,ITA,2003,82.9000015258789,77.30000305175781,57425176,
Italy,ITA,2004,83.80000305175781,78.0999984741211,57860664,
Italy,ITA,2005,83.69999694824219,78.19999694824219,58199876,
Italy,ITA,2006,84.0999984741211,78.5999984741211,58429904,
Italy,ITA,2007,84,78.69999694824219,58778480,
Italy,ITA,2008,84.0999984741211,78.9000015258789,59224228,
Italy,ITA,2009,84.19999694824219,79.0999984741211,59562844,
Italy,ITA,2010,84.5,79.5,59822452,
Italy,ITA,2011,84.5999984741211,79.69999694824219,60025952,
Italy,ITA,2012,84.5,79.80000305175781,60190152,
Italy,ITA,2013,84.9000015258789,80.19999694824219,60312600,
Italy,ITA,2014,85.0999984741211,80.5,60322792,
Italy,ITA,2015,84.69999694824219,80.19999694824219,60232908,Europe
Italy,ITA,2016,85.19999694824219,80.69999694824219,60118628,
Italy,ITA,2017,84.9000015258789,80.4000015258789,60004024,
Italy,ITA,2018,85.30000305175781,80.9000015258789,59877432,
Italy,ITA,2019,85.5999984741211,81.4000015258789,59727936,
Italy,ITA,2020,84.69999694824219,80,59500576,
Italy,ITA,2021,85.0999984741211,80.5,59240336,
Japan,JPN,1951,62.599998474121094,59.29999923706055,85683472,
Japan,JPN,1952,64.69999694824219,61.29999923706055,86921760,
Japan,JPN,1953,65.0999984741211,61.5,88057136,
Japan,JPN,1954,66.5999984741211,62.5,89093016,
Japan,JPN,1955,67.80000305175781,63.599998474121094,90090280,
Japan,JPN,1956,67.69999694824219,63.400001525878906,91021560,
Japan,JPN,1957,67.5999984741211,63.29999923706055,91837664,
Japan,JPN,1958,69.30000305175781,64.80000305175781,92671296,
Japan,JPN,1959,69.80000305175781,65.0999984741211,93575984,
Japan,JPN,1960,70.0999984741211,65.30000305175781,94464840,
Japan,JPN,1961,70.80000305175781,65.9000015258789,95355464,
Japan,JPN,1962,71.0999984741211,66.19999694824219,96267888,
Japan,JPN,1963,72.30000305175781,67.19999694824219,97246712,
Japan,JPN,1964,72.80000305175781,67.5999984741211,98319344,
Japan,JPN,1965,72.80000305175781,67.69999694824219,99468752,
Japan,JPN,1966,73.5999984741211,68.4000015258789,100466904,
Japan,JPN,1967,74,68.80000305175781,101527856,
Japan,JPN,1968,74.30000305175781,69,102819280,
Japan,JPN,1969,74.5999984741211,69.19999694824219,104102072,
Japan,JPN,1970,74.69999694824219,69.30000305175781,105416840,
Japan,JPN,1971,75.5,70.0999984741211,106789360,
Japan,JPN,1972,75.9000015258789,70.5,108220400,
Japan,JPN,1973,76,70.80000305175781,109679472,
Japan,JPN,1974,76.4000015258789,71.30000305175781,111100024,
Japan,JPN,1975,76.9000015258789,71.69999694824219,112411640,
Japan,JPN,1976,77.30000305175781,72.0999984741211,113624872,
Japan,JPN,1977,77.9000015258789,72.69999694824219,114761520,
Japan,JPN,1978,78.19999694824219,73,115809520,
Japan,JPN,1979,78.80000305175781,73.4000015258789,116765512,
Japan,JPN,1980,78.80000305175781,73.4000015258789,117624200,
Japan,JPN,1981,79.19999694824219,73.80000305175781,118385728,
Japan,JPN,1982,79.69999694824219,74.30000305175781,119098144,
Japan,JPN,1983,79.80000305175781,74.19999694824219,119793752,
Japan,JPN,1984,80.30000305175781,74.5999984741211,120470736,
Japan,JPN,1985,80.5,74.9000015258789,121119024,
Japan,JPN,1986,81,75.30000305175781,121710304,
Japan,JPN,1987,81.4000015258789,75.5999984741211,122268888,
Japan,JPN,1988,81.30000305175781,75.5999984741211,122798304,
Japan,JPN,1989,81.80000305175781,76,123270648,
Japan,JPN,1990,81.9000015258789,75.9000015258789,123686320,
Japan,JPN,1991,82.19999694824219,76.19999694824219,124073992,
Japan,JPN,1992,82.30000305175781,76.0999984741211,124444696,
Japan,JPN,1993,82.4000015258789,76.30000305175781,124779576,
Japan,JPN,1994,82.9000015258789,76.5999984741211,125119264,
Japan,JPN,1995,82.80000305175781,76.4000015258789,125433968,
Japan,JPN,1996,83.5,77,125726224,
Japan,JPN,1997,83.69999694824219,77.19999694824219,126027984,
Japan,JPN,1998,83.9000015258789,77.19999694824219,126308392,
Japan,JPN,1999,83.9000015258789,77.19999694824219,126555064,
Japan,JPN,2000,84.5,77.69999694824219,126803864,
Japan,JPN,2001,84.80000305175781,78,127065736,
Japan,JPN,2002,85.0999984741211,78.30000305175781,127301744,
Japan,JPN,2003,85.19999694824219,78.30000305175781,127502352,
Japan,JPN,2004,85.5,78.5999984741211,127671288,
Japan,JPN,2005,85.4000015258789,78.5,127798376,
Japan,JPN,2006,85.69999694824219,78.9000015258789,127902168,
Japan,JPN,2007,85.9000015258789,79.0999984741211,128006424,
Japan,JPN,2008,86,79.19999694824219,128077632,
Japan,JPN,2009,86.30000305175781,79.5,128117040,
Japan,JPN,2010,86.19999694824219,79.5,128105432,
Japan,JPN,2011,85.9000015258789,79.4000015258789,128007256,
Japan,JPN,2012,86.4000015258789,79.9000015258789,127853688,
Japan,JPN,2013,86.5999984741211,80.19999694824219,127678920,
Japan,JPN,2014,86.80000305175781,80.5,127476728,
Japan,JPN,2015,87,80.69999694824219,127250936,Asia
Japan,JPN,2016,87.0999984741211,80.9000015258789,126993856,
Japan,JPN,2017,87.30000305175781,81.0999984741211,126662464,
Japan,JPN,2018,87.30000305175781,81.19999694824219,126255872,
Japan,JPN,2019,87.4000015258789,81.4000015258789,125791680,
Japan,JPN,2020,87.69999694824219,81.5999984741211,125244760,
Japan,JPN,2021,87.69999694824219,81.80000305175781,124612528,
Malaysia,MYS,1950,48.70000076293945,45.599998474121094,5972878,
Malaysia,MYS,1951,49.599998474121094,46.400001525878906,6118741,
Malaysia,MYS,1952,50.599998474121094,47.5,6273221,
Malaysia,MYS,1953,51.5,48.70000076293945,6435030,
Malaysia,MYS,1954,52.29999923706055,49.599998474121094,6605400,
Malaysia,MYS,1955,53.20000076293945,50.599998474121094,6786083,
Malaysia,MYS,1956,54,51.599998474121094,6977026,
Malaysia,MYS,1957,55,52.5,7178108,
Malaysia,MYS,1958,55.900001525878906,53.400001525878906,7385695,
Malaysia,MYS,1959,57,54.400001525878906,7602946,
Malaysia,MYS,1960,57.900001525878906,55.29999923706055,7833788,
Malaysia,MYS,1961,58.79999923706055,56.20000076293945,8074800,
Malaysia,MYS,1962,59.79999923706055,57.20000076293945,8324221,
Malaysia,MYS,1963,60.599998474121094,58.099998474121094,8579358,
Malaysia,MYS,1964,61.5,58.79999923706055,8835933,
Malaysia,MYS,1965,62.5,59.599998474121094,9091017,
Malaysia,MYS,1966,62.79999923706055,60.099998474121094,9340245,
Malaysia,MYS,1967,63.20000076293945,60.5,9582092,
Malaysia,MYS,1968,63.70000076293945,60.900001525878906,9821309,
Malaysia,MYS,1969,64.0999984741211,61.29999923706055,10061684,
Malaysia,MYS,1970,64.5999984741211,61.79999923706055,10306509,
Malaysia,MYS,1971,65.0999984741211,62.29999923706055,10552565,
Malaysia,MYS,1972,65.5999984741211,62.70000076293945,10801631,
Malaysia,MYS,1973,66.0999984741211,63.20000076293945,11062667,
Malaysia,MYS,1974,66.80000305175781,63.79999923706055,11335200,
Malaysia,MYS,1975,67.30000305175781,64.30000305175781,11617957,
Malaysia,MYS,1976,67.9000015258789,64.80000305175781,11910081,
Malaysia,MYS,1977,68.80000305175781,65,12218924,
Malaysia,MYS,1978,69.30000305175781,65.5,12543894,
Malaysia,MYS,1979,69.80000305175781,66,12875017,
Malaysia,MYS,1980,70.30000305175781,66.4000015258789,13215709,
Malaysia,MYS,1981,71,66.9000015258789,13564596,
Malaysia,MYS,1982,71.4000015258789,67.30000305175781,13921034,
Malaysia,MYS,1983,71.69999694824219,67.5999984741211,14292864,
Malaysia,MYS,1984,72.0999984741211,67.9000015258789,14686459,
Malaysia,MYS,1985,72.4000015258789,68.4000015258789,15108141,
Malaysia,MYS,1986,72.69999694824219,68.4000015258789,15558747,
Malaysia,MYS,1987,72.9000015258789,68.5999984741211,16033107,
Malaysia,MYS,1988,73.19999694824219,68.80000305175781,16524616,
Malaysia,MYS,1989,73.4000015258789,69,17020144,
Malaysia,MYS,1990,73.5,69.19999694824219,17517060,
Malaysia,MYS,1991,73.69999694824219,69.4000015258789,18017470,
Malaysia,MYS,1992,73.9000015258789,69.4000015258789,18526708,
Malaysia,MYS,1993,74.0999984741211,69.69999694824219,19050074,
Malaysia,MYS,1994,74.4000015258789,70,19588706,
Malaysia,MYS,1995,74.69999694824219,70.19999694824219,20136886,
Malaysia,MYS,1996,74.69999694824219,70.0999984741211,20689060,
Malaysia,MYS,1997,74.5999984741211,70.0999984741211,21249178,
Malaysia,MYS,1998,74.5,69.9000015258789,21810542,
Malaysia,MYS,1999,74.69999694824219,70,22368652,
Malaysia,MYS,2000,75.0999984741211,70.5999984741211,22945152,
Malaysia,MYS,2001,75.69999694824219,71.19999694824219,23542522,
Malaysia,MYS,2002,75.9000015258789,71.4000015258789,24142448,
Malaysia,MYS,2003,76.19999694824219,71.5999984741211,24739420,
Malaysia,MYS,2004,76.30000305175781,71.69999694824219,25333250,
Malaysia,MYS,2005,76.4000015258789,71.9000015258789,25923540,
Malaysia,MYS,2006,76.4000015258789,72.0999984741211,26509416,
Malaysia,MYS,2007,76.5,72.0999984741211,27092604,
Malaysia,MYS,2008,76.5999984741211,72.0999984741211,27664304,
Malaysia,MYS,2009,76.80000305175781,72,28217208,
Malaysia,MYS,2010,77.0999984741211,72.0999984741211,28717728,
Malaysia,MYS,2011,77.5,72.30000305175781,29184140,
Malaysia,MYS,2012,77.5999984741211,72.5999984741211,29660216,
Malaysia,MYS,2013,77.5999984741211,72.69999694824219,30134806,
Malaysia,MYS,2014,77.69999694824219,72.9000015258789,30606454,
Malaysia,MYS,2015,77.69999694824219,72.69999694824219,31068834,Asia
Malaysia,MYS,2016,77.9000015258789,72.9000015258789,31526414,
Malaysia,MYS,2017,78.0999984741211,73.0999984741211,31975812,
Malaysia,MYS,2018,78.30000305175781,73.30000305175781,32399270,
Malaysia,MYS,2019,78.30000305175781,73.5,32804024,
Malaysia,MYS,2020,78.5,73.5999984741211,33199988,
Malaysia,MYS,2021,77.4000015258789,72.69999694824219,33573872,
Mexico,MEX,1950,45.599998474121094,42.400001525878906,27600140,
Mexico,MEX,1951,46.5,43.20000076293945,28328022,
Mexico,MEX,1952,47.900001525878906,44.599998474121094,29061668,
Mexico,MEX,1953,49.400001525878906,46,29822098,
Mexico,MEX,1954,50.79999923706055,47.400001525878906,30616898,
Mexico,MEX,1955,52,48.599998474121094,31452140,
Mexico,MEX,1956,53.20000076293945,49.70000076293945,32325944,
Mexico,MEX,1957,54.20000076293945,50.70000076293945,33239524,
Mexico,MEX,1958,55.20000076293945,51.599998474121094,34180100,
Mexico,MEX,1959,56.099998474121094,52.400001525878906,35179436,
Mexico,MEX,1960,57,53.20000076293945,36268048,
Mexico,MEX,1961,57.79999923706055,54,37439316,
Mexico,MEX,1962,58.599998474121094,54.70000076293945,38683280,
Mexico,MEX,1963,59.29999923706055,55.400001525878906,39982116,
Mexico,MEX,1964,59.900001525878906,56.099998474121094,41333880,
Mexico,MEX,1965,60.5,56.599998474121094,42737996,
Mexico,MEX,1966,61,57.099998474121094,44180444,
Mexico,MEX,1967,61.5,57.5,45656964,
Mexico,MEX,1968,61.900001525878906,57.900001525878906,47170340,
Mexico,MEX,1969,62.400001525878906,58.20000076293945,48714396,
Mexico,MEX,1970,62.900001525878906,58.599998474121094,50289304,
Mexico,MEX,1971,63.5,58.900001525878906,51897680,
Mexico,MEX,1972,64.0999984741211,59.29999923706055,53543432,
Mexico,MEX,1973,64.69999694824219,59.599998474121094,55228200,
Mexico,MEX,1974,65.30000305175781,59.79999923706055,56945880,
Mexico,MEX,1975,65.9000015258789,60,58691880,
Mexico,MEX,1976,66.4000015258789,60.099998474121094,60452544,
Mexico,MEX,1977,66.9000015258789,60.20000076293945,62262508,
Mexico,MEX,1978,67.5,60.400001525878906,64124000,
Mexico,MEX,1979,68,60.70000076293945,65972908,
Mexico,MEX,1980,68.5999984741211,61.20000076293945,67705184,
Mexico,MEX,1981,69.19999694824219,61.79999923706055,69233768,
Mexico,MEX,1982,69.80000305175781,62.5,70656784,
Mexico,MEX,1983,70.4000015258789,63.20000076293945,72080312,
Mexico,MEX,1984,71,63.900001525878906,73489648,
Mexico,MEX,1985,71.5,64.5,74872008,
Mexico,MEX,1986,72,65,76224360,
Mexico,MEX,1987,72.4000015258789,65.5,77553504,
Mexico,MEX,1988,72.9000015258789,65.9000015258789,78892016,
Mexico,MEX,1989,73.30000305175781,66.19999694824219,80233752,
Mexico,MEX,1990,73.5999984741211,66.5,81720424,
Mexico,MEX,1991,74,66.80000305175781,83351600,
Mexico,MEX,1992,74.4000015258789,67.0999984741211,84993160,
Mexico,MEX,1993,74.69999694824219,67.4000015258789,86648440,
Mexico,MEX,1994,75,67.80000305175781,88314416,
Mexico,MEX,1995,75.30000305175781,68.19999694824219,89969568,
Mexico,MEX,1996,75.5999984741211,68.69999694824219,91586560,
Mexico,MEX,1997,75.80000305175781,69.19999694824219,93183088,
Mexico,MEX,1998,76.0999984741211,69.69999694824219,94767288,
Mexico,MEX,1999,76.30000305175781,70.19999694824219,96334808,
Mexico,MEX,2000,76.5,70.69999694824219,97873448,
Mexico,MEX,2001,76.69999694824219,71.0999984741211,99394288,
Mexico,MEX,2002,76.80000305175781,71.4000015258789,100917080,
Mexico,MEX,2003,76.9000015258789,71.69999694824219,102429344,
Mexico,MEX,2004,77,71.80000305175781,103945816,
Mexico,MEX,2005,77,71.80000305175781,105442400,
Mexico,MEX,2006,77,71.69999694824219,106886792,
Mexico,MEX,2007,77,71.5,108302976,
Mexico,MEX,2008,77,71.4000015258789,109684496,
Mexico,MEX,2009,77,71.30000305175781,111049424,
Mexico,MEX,2010,77.0999984741211,71.30000305175781,112532400,
Mexico,MEX,2011,77.30000305175781,71.5,114150480,
Mexico,MEX,2012,77.5,71.69999694824219,115755912,
Mexico,MEX,2013,77.69999694824219,71.80000305175781,117290680,
Mexico,MEX,2014,77.80000305175781,71.9000015258789,118755888,
Mexico,MEX,2015,77.69999694824219,71.69999694824219,120149896,North America
Mexico,MEX,2016,77.5,71.4000015258789,121519224,
Mexico,MEX,2017,77.30000305175781,71,122839256,
Mexico,MEX,2018,77.30000305175781,70.80000305175781,124013864,
Mexico,MEX,2019,77.5999984741211,70.9000015258789,125085312,
Mexico,MEX,2020,74.30000305175781,66.30000305175781,125998296,
Mexico,MEX,2021,74.9000015258789,66.0999984741211,126705136,
Netherlands,NLD,1950,72.5999984741211,70.30000305175781,10093555,
Netherlands,NLD,1951,72.80000305175781,70.30000305175781,10226297,
Netherlands,NLD,1952,73.30000305175781,71,10361806,
Netherlands,NLD,1953,73,70.4000015258789,10497301,
Netherlands,NLD,1954,73.80000305175781,71,10631384,
Netherlands,NLD,1955,74.0999984741211,70.9000015258789,10767911,
Netherlands,NLD,1956,74.0999984741211,71,10905351,
Netherlands,NLD,1957,74.5999984741211,71.4000015258789,11046127,
Netherlands,NLD,1958,74.80000305175781,71.5,11191758,
Netherlands,NLD,1959,75.19999694824219,71.30000305175781,11341766,
Netherlands,NLD,1960,75.30000305175781,71.4000015258789,11493124,
Netherlands,NLD,1961,75.69999694824219,71.4000015258789,11647374,
Netherlands,NLD,1962,75.5999984741211,71,11803461,
Netherlands,NLD,1963,75.80000305175781,71,11958417,
Netherlands,NLD,1964,76.30000305175781,71.30000305175781,12117832,
Netherlands,NLD,1965,76.19999694824219,71.0999984741211,12275797,
Netherlands,NLD,1966,76.0999984741211,71.0999984741211,12426790,
Netherlands,NLD,1967,76.5999984741211,71.19999694824219,12576971,
Netherlands,NLD,1968,76.4000015258789,70.9000015258789,12727200,
Netherlands,NLD,1969,76.30000305175781,70.9000015258789,12881251,
Netherlands,NLD,1970,76.5,70.80000305175781,13037686,
Netherlands,NLD,1971,76.80000305175781,71,13186716,
Netherlands,NLD,1972,76.80000305175781,70.80000305175781,13324182,
Netherlands,NLD,1973,77.19999694824219,71.30000305175781,13447575,
Netherlands,NLD,1974,77.5999984741211,71.5999984741211,13560532,
Netherlands,NLD,1975,77.69999694824219,71.5,13663970,
Netherlands,NLD,1976,77.9000015258789,71.5,13760114,
Netherlands,NLD,1977,78.5,72.0999984741211,13855560,
Netherlands,NLD,1978,78.5,71.9000015258789,13949415,
Netherlands,NLD,1979,78.9000015258789,72.4000015258789,14040286,
Netherlands,NLD,1980,79.0999984741211,72.4000015258789,14130383,
Netherlands,NLD,1981,79.30000305175781,72.69999694824219,14217323,
Netherlands,NLD,1982,79.4000015258789,72.69999694824219,14296533,
Netherlands,NLD,1983,79.5999984741211,72.9000015258789,14369651,
Netherlands,NLD,1984,79.69999694824219,73,14441930,
Netherlands,NLD,1985,79.5999984741211,73.0999984741211,14515705,
Netherlands,NLD,1986,79.5999984741211,73.0999984741211,14592526,
Netherlands,NLD,1987,80,73.5,14675302,
Netherlands,NLD,1988,80.19999694824219,73.69999694824219,14762321,
Netherlands,NLD,1989,79.9000015258789,73.69999694824219,14850230,
Netherlands,NLD,1990,80.0999984741211,73.80000305175781,14944550,
Netherlands,NLD,1991,80.0999984741211,74,15046578,
Netherlands,NLD,1992,80.30000305175781,74.30000305175781,15150688,
Netherlands,NLD,1993,80,74,15251088,
Netherlands,NLD,1994,80.30000305175781,74.5999984741211,15349481,
Netherlands,NLD,1995,80.4000015258789,74.5999984741211,15446670,
Netherlands,NLD,1996,80.30000305175781,74.5999984741211,15538617,
Netherlands,NLD,1997,80.5,75.19999694824219,15629912,
Netherlands,NLD,1998,80.69999694824219,75.19999694824219,15722601,
Netherlands,NLD,1999,80.4000015258789,75.30000305175781,15812491,
Netherlands,NLD,2000,80.5999984741211,75.5,15899138,
Netherlands,NLD,2001,80.69999694824219,75.80000305175781,15981630,
Netherlands,NLD,2002,80.69999694824219,76,16057042,
Netherlands,NLD,2003,80.9000015258789,76.19999694824219,16127574,
Netherlands,NLD,2004,81.4000015258789,76.9000015258789,16196036,
Netherlands,NLD,2005,81.5999984741211,77.19999694824219,16261834,
Netherlands,NLD,2006,81.9000015258789,77.5999984741211,16325679,
Netherlands,NLD,2007,82.30000305175781,78,16391232,
Netherlands,NLD,2008,82.30000305175781,78.30000305175781,16460775,
Netherlands,NLD,2009,82.5999984741211,78.5,16536200,
Netherlands,NLD,2010,82.69999694824219,78.80000305175781,16617121,
Netherlands,NLD,2011,82.80000305175781,79.19999694824219,16701470,
Netherlands,NLD,2012,82.80000305175781,79.0999984741211,16785296,
Netherlands,NLD,2013,83,79.4000015258789,16867352,
Netherlands,NLD,2014,83.30000305175781,79.9000015258789,16954080,
Netherlands,NLD,2015,83.0999984741211,79.69999694824219,17041110,Europe
Netherlands,NLD,2016,83.0999984741211,79.9000015258789,17124512,
Netherlands,NLD,2017,83.30000305175781,80.0999984741211,17207204,
Netherlands,NLD,2018,83.30000305175781,80.19999694824219,17286042,
Netherlands,NLD,2019,83.5999984741211,80.5,17363260,
Netherlands,NLD,2020,83.30000305175781,79.9000015258789,17434562,
Netherlands,NLD,2021,83.4000015258789,80,17501696,
Nigeria,NGA,1950,37.099998474121094,34.599998474121094,37189376,
Nigeria,NGA,1951,37.20000076293945,34.70000076293945,37903172,
Nigeria,NGA,1952,37.29999923706055,34.900001525878906,38624424,
Nigeria,NGA,1953,37.599998474121094,35.099998474121094,39347724,
Nigeria,NGA,1954,37.70000076293945,35.20000076293945,40082480,
Nigeria,NGA,1955,37.900001525878906,35.5,40839224,
Nigeria,NGA,1956,38,35.5,41616580,
Nigeria,NGA,1957,38.20000076293945,35.70000076293945,42413364,
Nigeria,NGA,1958,38.20000076293945,35.900001525878906,43214756,
Nigeria,NGA,1959,38.400001525878906,36.099998474121094,44044232,
Nigeria,NGA,1960,38.599998474121094,36.20000076293945,44928336,
Nigeria,NGA,1961,38.900001525878906,36.5,45855508,
Nigeria,NGA,1962,39,36.70000076293945,46821856,
Nigeria,NGA,1963,39.29999923706055,37.099998474121094,47822572,
Nigeria,NGA,1964,39.599998474121094,37.20000076293945,48856336,
Nigeria,NGA,1965,39.79999923706055,37.599998474121094,49925800,
Nigeria,NGA,1966,39.79999923706055,37.79999923706055,51020304,
Nigeria,NGA,1967,39.29999923706055,35.900001525878906,52106684,
Nigeria,NGA,1968,40.099998474121094,36.900001525878906,53210124,
Nigeria,NGA,1969,40.29999923706055,37.20000076293945,54360756,
Nigeria,NGA,1970,40.70000076293945,38.79999923706055,55569268,
Nigeria,NGA,1971,41.29999923706055,39.70000076293945,56837616,
Nigeria,NGA,1972,42.099998474121094,40.5,58173832,
Nigeria,NGA,1973,42.70000076293945,41.29999923706055,59605448,
Nigeria,NGA,1974,43.5,42.099998474121094,61157940,
Nigeria,NGA,1975,44.400001525878906,42.900001525878906,62851316,
Nigeria,NGA,1976,45.599998474121094,43.900001525878906,64658312,
Nigeria,NGA,1977,46.5,44.599998474121094,66589656,
Nigeria,NGA,1978,47.099998474121094,45,68633344,
Nigeria,NGA,1979,47.29999923706055,45.20000076293945,70750312,
Nigeria,NGA,1980,47.5,45.20000076293945,72951440,
Nigeria,NGA,1981,47.5,45.5,75175392,
Nigeria,NGA,1982,47.599998474121094,45.400001525878906,77388072,
Nigeria,NGA,1983,47.70000076293945,45.599998474121094,79351592,
Nigeria,NGA,1984,47.70000076293945,45.5,81337552,
Nigeria,NGA,1985,47.599998474121094,45.099998474121094,83585256,
Nigeria,NGA,1986,47.099998474121094,44.79999923706055,85804192,
Nigeria,NGA,1987,47.29999923706055,44.70000076293945,88044192,
Nigeria,NGA,1988,47.5,44.70000076293945,90351464,
Nigeria,NGA,1989,47.599998474121094,44.79999923706055,92744064,
Nigeria,NGA,1990,47.599998474121094,44.599998474121094,95214256,
Nigeria,NGA,1991,47.29999923706055,44.20000076293945,97685360,
Nigeria,NGA,1992,47.29999923706055,44.099998474121094,100182048,
Nigeria,NGA,1993,47.400001525878906,44.20000076293945,102775472,
Nigeria,NGA,1994,47,44.099998474121094,105456120,
Nigeria,NGA,1995,47.099998474121094,44,108187616,
Nigeria,NGA,1996,47.20000076293945,44.099998474121094,110956184,
Nigeria,NGA,1997,47.29999923706055,44.400001525878906,113791184,
Nigeria,NGA,1998,47.20000076293945,44.900001525878906,116690528,
Nigeria,NGA,1999,47.79999923706055,45.400001525878906,119695568,
Nigeria,NGA,2000,48.29999923706055,46.099998474121094,122851984,
Nigeria,NGA,2001,48.70000076293945,46.599998474121094,126152680,
Nigeria,NGA,2002,49,46.900001525878906,129583032,
Nigeria,NGA,2003,49.5,47.400001525878906,133119808,
Nigeria,NGA,2004,49.79999923706055,47.79999923706055,136756848,
Nigeria,NGA,2005,50.29999923706055,48.400001525878906,140490720,
Nigeria,NGA,2006,50.599998474121094,48.900001525878906,144329760,
Nigeria,NGA,2007,50.79999923706055,49.29999923706055,148294032,
Nigeria,NGA,2008,50.79999923706055,49.70000076293945,152382512,
Nigeria,NGA,2009,51.20000076293945,50.20000076293945,156595744,
Nigeria,NGA,2010,51.400001525878906,50.5,160952864,
Nigeria,NGA,2011,51.79999923706055,50.900001525878906,165463744,
Nigeria,NGA,2012,51.900001525878906,51.099998474121094,170075936,
Nigeria,NGA,2013,52.099998474121094,51.29999923706055,174726128,
Nigeria,NGA,2014,52.20000076293945,51.400001525878906,179379024,
Nigeria,NGA,2015,52.20000076293945,51.5,183995776,Africa
Nigeria,NGA,2016,52.20000076293945,51.79999923706055,188666928,
Nigeria,NGA,2017,52.599998474121094,52,193495904,
Nigeria,NGA,2018,52.79999923706055,52.29999923706055,198387616,
Nigeria,NGA,2019,53.20000076293945,52.70000076293945,203304496,
Nigeria,NGA,2020,53.29999923706055,52.5,208327408,
Nigeria,NGA,2021,53.099998474121094,52.29999923706055,213401328,
Panama,PAN,1950,56.20000076293945,53.900001525878906,861090,
Panama,PAN,1951,57.70000076293945,54.79999923706055,882717,
Panama,PAN,1952,58.29999923706055,55.099998474121094,905592,
Panama,PAN,1953,58.5,55.20000076293945,929511,
Panama,PAN,1954,58.5,55.20000076293945,954310,
Panama,PAN,1955,58.70000076293945,55.5,980011,
Panama,PAN,1956,59.099998474121094,56.099998474121094,1006765,
Panama,PAN,1957,59.70000076293945,56.900001525878906,1034748,
Panama,PAN,1958,60.400001525878906,57.79999923706055,1064038,
Panama,PAN,1959,61.20000076293945,58.599998474121094,1094750,
Panama,PAN,1960,62.099998474121094,59.400001525878906,1126996,
Panama,PAN,1961,62.900001525878906,60.099998474121094,1160833,
Panama,PAN,1962,63.70000076293945,60.70000076293945,1196295,
Panama,PAN,1963,64.4000015258789,61.29999923706055,1233266,
Panama,PAN,1964,64.9000015258789,61.70000076293945,1271465,
Panama,PAN,1965,65.19999694824219,62,1310561,
Panama,PAN,1966,65.4000015258789,62.29999923706055,1350474,
Panama,PAN,1967,65.5999984741211,62.599998474121094,1391075,
Panama,PAN,1968,65.80000305175781,62.900001525878906,1432269,
Panama,PAN,1969,66.0999984741211,63.29999923706055,1473973,
Panama,PAN,1970,66.5999984741211,63.70000076293945,1516194,
Panama,PAN,1971,67.4000015258789,64.30000305175781,1559084,
Panama,PAN,1972,68.19999694824219,64.9000015258789,1602657,
Panama,PAN,1973,68.9000015258789,65.4000015258789,1646584,
Panama,PAN,1974,69.5999984741211,65.9000015258789,1690680,
Panama,PAN,1975,70.0999984741211,66.19999694824219,1734882,
Panama,PAN,1976,70.5,66.4000015258789,1779041,
Panama,PAN,1977,70.80000305175781,66.5999984741211,1823150,
Panama,PAN,1978,71,66.69999694824219,1867313,
Panama,PAN,1979,71.30000305175781,66.80000305175781,1911822,
Panama,PAN,1980,71.69999694824219,67.0999984741211,1956989,
Panama,PAN,1981,72.0999984741211,67.30000305175781,2003091,
Panama,PAN,1982,72.5,67.5999984741211,2050251,
Panama,PAN,1983,72.9000015258789,67.9000015258789,2098504,
Panama,PAN,1984,73.30000305175781,68.0999984741211,2147580,
Panama,PAN,1985,73.5999984741211,68.0999984741211,2197070,
Panama,PAN,1986,73.9000015258789,68.0999984741211,2246965,
Panama,PAN,1987,74.0999984741211,68,2297235,
Panama,PAN,1988,74.19999694824219,67.9000015258789,2347826,
Panama,PAN,1989,74,66.4000015258789,2398536,
Panama,PAN,1990,74.5999984741211,68,2449966,
Panama,PAN,1991,74.69999694824219,68.0999984741211,2502048,
Panama,PAN,1992,74.9000015258789,68.30000305175781,2554387,
Panama,PAN,1993,75.19999694824219,68.69999694824219,2607502,
